Date;Fitted_values
29/05/2012;-47.75917218
30/05/2012;-67.02874882
31/05/2012;-71.8597943
01/06/2012;-106.8755348
04/06/2012;-110.9404419
05/06/2012;-102.8193069
06/06/2012;-69.32401064
07/06/2012;-64.30842292
08/06/2012;-53.29444428
11/06/2012;-67.77385852
12/06/2012;-54.19988089
13/06/2012;-63.60212239
14/06/2012;-50.52873975
15/06/2012;-34.46034688
18/06/2012;-30.71469369
19/06/2012;-15.81362957
20/06/2012;-14.16569982
21/06/2012;-48.82590012
22/06/2012;-44.26020326
25/06/2012;-64.01673252
26/06/2012;-58.42122582
27/06/2012;-46.9246569
28/06/2012;-52.09797346
29/06/2012;-19.55583132
02/07/2012;-14.08548133
03/07/2012;-8.517716525
05/07/2012;-13.79105285
06/07/2012;-25.25534159
09/07/2012;-30.5248936
10/07/2012;-38.44596926
11/07/2012;-42.97079566
12/07/2012;-51.88695946
13/07/2012;-30.95762149
16/07/2012;-33.55456147
17/07/2012;-24.68386096
18/07/2012;-13.94455662
19/07/2012;-6.339382357
20/07/2012;-17.25127493
23/07/2012;-30.66165857
24/07/2012;-43.11858991
25/07/2012;-46.20723273
26/07/2012;-26.77054966
27/07/2012;0.024935387
30/07/2012;2.571690775
31/07/2012;-4.079322266
01/08/2012;-7.608995076
02/08/2012;-15.19222881
03/08/2012;5.388724647
06/08/2012;9.237487729
07/08/2012;17.54752121
08/08/2012;19.41032162
09/08/2012;20.03856521
10/08/2012;19.79755422
13/08/2012;17.32867292
14/08/2012;15.29707107
15/08/2012;12.16904898
16/08/2012;22.4214005
17/08/2012;27.46654747
20/08/2012;25.34827007
21/08/2012;23.46559888
22/08/2012;19.99290256
23/08/2012;6.850403212
24/08/2012;13.87040493
27/08/2012;11.69182838
28/08/2012;9.078092021
29/08/2012;10.19928355
30/08/2012;1.413750091
31/08/2012;9.567303005
04/09/2012;8.746879031
05/09/2012;8.073722593
06/09/2012;34.70815117
07/09/2012;40.55369176
10/09/2012;30.98770219
11/09/2012;34.58205757
12/09/2012;37.82013766
13/09/2012;63.08239078
14/09/2012;73.22776809
17/09/2012;63.64496589
18/09/2012;58.91890287
19/09/2012;60.88084285
20/09/2012;61.22110274
21/09/2012;60.22472328
24/09/2012;52.36958784
25/09/2012;35.41911826
26/09/2012;23.39728451
27/09/2012;31.24542903
28/09/2012;25.80314283
01/10/2012;29.70569132
02/10/2012;28.06748668
03/10/2012;36.74357302
04/10/2012;44.25480587
05/10/2012;42.98946543
08/10/2012;37.15714239
09/10/2012;19.91563419
10/10/2012;8.149070376
11/10/2012;7.832807416
12/10/2012;5.738363596
15/10/2012;18.22946056
16/10/2012;33.81437206
17/10/2012;42.11777643
18/10/2012;37.06049379
19/10/2012;9.560038665
22/10/2012;6.438660085
23/10/2012;-13.83423524
24/10/2012;-21.0806505
25/10/2012;-17.95412674
26/10/2012;-16.87625982
31/10/2012;-22.444534
01/11/2012;-9.543777797
02/11/2012;-20.73582054
05/11/2012;-18.04315971
06/11/2012;-7.211789892
07/11/2012;-43.18100517
08/11/2012;-64.44573421
09/11/2012;-66.26493741
12/11/2012;-70.03686644
13/11/2012;-75.57785324
14/11/2012;-94.87521399
15/11/2012;-101.6567835
16/11/2012;-91.84740401
19/11/2012;-67.1443777
20/11/2012;-64.81486877
21/11/2012;-61.6522934
23/11/2012;-44.59660722
26/11/2012;-45.19735955
27/11/2012;-51.02983354
28/11/2012;-38.16566131
29/11/2012;-28.32920481
30/11/2012;-26.65753213
03/12/2012;-32.70464919
04/12/2012;-37.36254563
05/12/2012;-37.38650858
06/12/2012;-33.58810345
07/12/2012;-28.06497653
10/12/2012;-27.61233495
11/12/2012;-17.49591382
12/12/2012;-13.38293021
13/12/2012;-27.22519316
14/12/2012;-36.25985059
17/12/2012;-19.35646106
18/12/2012;0.01357839
19/12/2012;-9.570120407
20/12/2012;-6.51005519
21/12/2012;-19.5144802
24/12/2012;-25.12627619
26/12/2012;-37.17858158
27/12/2012;-39.47707785
28/12/2012;-53.84549285
31/12/2012;-34.39485345
02/01/2013;7.380736052
03/01/2013;4.813152866
04/01/2013;9.7304911
07/01/2013;5.26780252
08/01/2013;-0.733638959
09/01/2013;1.919583647
10/01/2013;14.13095909
11/01/2013;17.577714
14/01/2013;17.76923845
15/01/2013;19.11640616
16/01/2013;20.63974126
17/01/2013;27.37501293
18/01/2013;30.40874993
22/01/2013;35.90786384
23/01/2013;39.2497657
24/01/2013;38.9281182
25/01/2013;47.50010415
28/01/2013;47.62286664
29/01/2013;49.76732305
30/01/2013;42.25027234
31/01/2013;37.92194226
01/02/2013;52.60417045
04/02/2013;36.1559248
05/02/2013;45.96856261
06/02/2013;47.21449678
07/02/2013;43.28982839
08/02/2013;46.41356762
11/02/2013;46.14323926
12/02/2013;50.32294403
13/02/2013;48.25491545
14/02/2013;51.68496595
15/02/2013;46.16399529
19/02/2013;54.84787785
20/02/2013;36.14802219
21/02/2013;22.30148689
22/02/2013;32.431773
25/02/2013;6.489228756
26/02/2013;14.63454412
27/02/2013;35.21000876
28/02/2013;36.24451881
01/03/2013;40.00817112
04/03/2013;44.70712256
05/03/2013;57.70343474
06/03/2013;59.41343094
07/03/2013;62.75753486
08/03/2013;69.13407311
11/03/2013;75.34185546
12/03/2013;74.20895991
13/03/2013;70.02389623
14/03/2013;76.5021864
15/03/2013;75.05663556
18/03/2013;66.07961558
19/03/2013;60.55516132
20/03/2013;66.13195019
21/03/2013;53.44639442
22/03/2013;60.9995539
25/03/2013;51.17095821
26/03/2013;62.75354618
27/03/2013;63.99847331
28/03/2013;67.35547475
01/04/2013;63.33051229
02/04/2013;66.6151008
03/04/2013;48.40945151
04/04/2013;52.41996239
05/04/2013;43.65158254
08/04/2013;51.03522521
09/04/2013;57.83389259
10/04/2013;79.36786891
11/04/2013;88.1308333
12/04/2013;84.04381452
15/04/2013;47.57266698
16/04/2013;63.84227391
17/04/2013;40.14524442
18/04/2013;25.70732057
19/04/2013;36.86516854
22/04/2013;44.27314812
23/04/2013;61.51890334
24/04/2013;64.38504782
25/04/2013;65.16370532
26/04/2013;60.57925508
29/04/2013;72.18087755
30/04/2013;77.69160383
01/05/2013;62.81218359
02/05/2013;71.5060891
03/05/2013;89.06184601
06/05/2013;92.23172643
07/05/2013;95.53648975
08/05/2013;102.4011383
09/05/2013;98.81622696
10/05/2013;102.2323008
13/05/2013;105.3549615
14/05/2013;117.6486871
15/05/2013;125.1951101
16/05/2013;116.6854264
17/05/2013;130.188449
20/05/2013;128.5567403
21/05/2013;131.9244045
22/05/2013;119.3600393
23/05/2013;114.0482197
24/05/2013;111.9547219
28/05/2013;122.8911217
29/05/2013;108.9285486
30/05/2013;110.0432479
31/05/2013;84.36549597
03/06/2013;91.51958433
04/06/2013;81.51000628
05/06/2013;57.63773595
06/06/2013;69.8318041
07/06/2013;85.32311722
10/06/2013;84.49635017
11/06/2013;66.81233961
12/06/2013;50.98017013
13/06/2013;73.32624616
14/06/2013;61.70281307
17/06/2013;71.76271464
18/06/2013;82.52311307
19/06/2013;55.9641111
20/06/2013;12.48677846
21/06/2013;13.18377294
24/06/2013;-8.81144843
25/06/2013;6.665500538
26/06/2013;17.23224664
27/06/2013;26.13770451
28/06/2013;19.47954251
01/07/2013;24.86748519
02/07/2013;23.71578731
03/07/2013;26.14159305
05/07/2013;44.89032272
08/07/2013;56.8165763
09/07/2013;69.73192188
10/07/2013;71.87697692
11/07/2013;92.40272
12/07/2013;96.98438681
15/07/2013;98.77900627
16/07/2013;92.61922054
17/07/2013;95.81160752
18/07/2013;105.1226894
19/07/2013;110.2966334
22/07/2013;107.2121122
23/07/2013;101.3236038
24/07/2013;94.63278186
25/07/2013;98.38872437
26/07/2013;99.01913497
29/07/2013;88.00204672
30/07/2013;86.25035897
31/07/2013;83.22772859
01/08/2013;99.148649
02/08/2013;103.9764121
05/08/2013;102.8798227
06/08/2013;89.48631362
07/08/2013;84.42556918
08/08/2013;85.4892521
09/08/2013;77.12213139
12/08/2013;73.33574241
13/08/2013;74.31596763
14/08/2013;63.87436756
15/08/2013;39.02559151
16/08/2013;32.12995543
19/08/2013;22.65332937
20/08/2013;27.29092271
21/08/2013;18.22731449
22/08/2013;28.07213706
23/08/2013;32.28601407
26/08/2013;24.72751279
27/08/2013;-2.216124287
28/08/2013;-1.690031276
29/08/2013;2.216452835
30/08/2013;-0.476646273
03/09/2013;-1.261354947
04/09/2013;9.83071943
05/09/2013;14.02585917
06/09/2013;14.83026255
09/09/2013;30.80524623
10/09/2013;40.9317442
11/09/2013;47.04217729
12/09/2013;39.72451507
13/09/2013;38.46187748
16/09/2013;48.95937447
17/09/2013;58.98190965
18/09/2013;77.59011009
19/09/2013;79.14129356
20/09/2013;61.88195984
23/09/2013;49.99996649
24/09/2013;44.2853327
25/09/2013;36.56272227
26/09/2013;39.63159478
27/09/2013;33.52806674
30/09/2013;24.36660609
01/10/2013;37.84326628
02/10/2013;37.63854796
03/10/2013;23.37470129
04/10/2013;30.17364289
07/10/2013;13.49494687
08/10/2013;-9.903195968
09/10/2013;-11.30860335
10/10/2013;23.7347564
11/10/2013;38.54454813
14/10/2013;48.35052653
15/10/2013;30.0409967
16/10/2013;50.28716406
17/10/2013;65.33096991
18/10/2013;78.87574583
21/10/2013;78.94969144
22/10/2013;84.27050893
23/10/2013;76.35054913
24/10/2013;79.2881699
25/10/2013;81.79023998
28/10/2013;84.7466938
29/10/2013;95.84000942
30/10/2013;84.47657044
31/10/2013;79.48343992
01/11/2013;78.85198585
04/11/2013;83.1976702
05/11/2013;78.01935976
06/11/2013;81.72313203
07/11/2013;56.75672299
08/11/2013;78.51610847
11/11/2013;83.8050481
12/11/2013;81.2445694
13/11/2013;93.82380255
14/11/2013;104.664921
15/11/2013;110.5590283
18/11/2013;100.9672065
19/11/2013;95.03718238
20/11/2013;88.42813295
21/11/2013;100.3990439
22/11/2013;110.052047
25/11/2013;110.0122819
26/11/2013;103.0143551
27/11/2013;103.969084
29/11/2013;102.9287182
02/12/2013;97.59770725
03/12/2013;89.85679245
04/12/2013;81.49495647
05/12/2013;72.04725402
06/12/2013;88.36036913
09/12/2013;87.3323522
10/12/2013;81.49350007
11/12/2013;60.98923302
12/12/2013;48.84241293
13/12/2013;50.69874082
16/12/2013;56.6920485
17/12/2013;48.98300046
18/12/2013;76.78303057
19/12/2013;75.57738702
20/12/2013;83.08548502
23/12/2013;93.6329249
24/12/2013;102.4313591
26/12/2013;113.4157945
27/12/2013;112.8026028
30/12/2013;113.203321
31/12/2013;117.1304709
02/01/2014;97.95763325
03/01/2014;93.80940204
06/01/2014;88.80121122
07/01/2014;97.51586127
08/01/2014;97.22291626
09/01/2014;99.06085015
10/01/2014;96.16357848
13/01/2014;70.02924021
14/01/2014;87.08910346
15/01/2014;98.14802776
16/01/2014;95.98952846
17/01/2014;82.69502981
21/01/2014;85.56546256
22/01/2014;84.63950859
23/01/2014;62.34918237
24/01/2014;21.68874085
27/01/2014;9.888425059
28/01/2014;16.29727941
29/01/2014;1.694911064
30/01/2014;13.43471715
31/01/2014;0.223798571
03/02/2014;-42.28154583
04/02/2014;-36.78487336
05/02/2014;-40.94833153
06/02/2014;-18.26114574
07/02/2014;8.727420007
10/02/2014;15.54246764
11/02/2014;35.85230735
12/02/2014;38.92257405
13/02/2014;47.65383819
14/02/2014;54.82644088
18/02/2014;56.93913919
19/02/2014;45.99092577
20/02/2014;53.98899184
21/02/2014;51.47446201
24/02/2014;64.62277484
25/02/2014;56.05714273
26/02/2014;53.01431177
27/02/2014;61.6951263
28/02/2014;67.83969334
03/03/2014;53.9030833
04/03/2014;75.38937741
05/03/2014;76.98203193
06/03/2014;78.1044632
07/03/2014;73.09672242
10/03/2014;72.92514425
11/03/2014;65.25264421
12/03/2014;61.16923668
13/03/2014;42.12915065
14/03/2014;28.94640779
17/03/2014;42.90332827
18/03/2014;57.73362642
19/03/2014;44.28811555
20/03/2014;51.75102667
21/03/2014;47.44360296
24/03/2014;40.23322227
25/03/2014;48.39233575
26/03/2014;35.07962781
27/03/2014;31.13946892
28/03/2014;35.2774853
31/03/2014;47.36014609
01/04/2014;60.37541743
02/04/2014;67.48160969
03/04/2014;64.09497583
04/04/2014;40.27720719
07/04/2014;19.74127071
08/04/2014;17.59035009
09/04/2014;35.37349576
10/04/2014;-2.285972546
11/04/2014;-24.7799972
14/04/2014;-13.36471743
15/04/2014;-4.0147267
16/04/2014;15.57629993
17/04/2014;16.49528026
21/04/2014;18.26596846
22/04/2014;27.54412033
23/04/2014;26.87223804
24/04/2014;26.86027274
25/04/2014;15.45872747
28/04/2014;14.96685464
29/04/2014;21.55479047
30/04/2014;27.51106286
01/05/2014;24.78338482
02/05/2014;19.984864
05/05/2014;23.81538499
06/05/2014;9.579505993
07/05/2014;19.60068194
08/05/2014;17.27818957
09/05/2014;21.11297345
12/05/2014;35.73186419
13/05/2014;34.7322624
14/05/2014;24.37988239
15/05/2014;6.04860442
16/05/2014;9.643202858
19/05/2014;17.98781524
20/05/2014;8.756824384
21/05/2014;15.10670981
22/05/2014;17.47046025
23/05/2014;27.04455081
27/05/2014;39.54440785
28/05/2014;37.8608643
29/05/2014;42.78321649
30/05/2014;46.09929228
02/06/2014;45.61260822
03/06/2014;39.01212591
04/06/2014;42.65414719
05/06/2014;57.51111687
06/06/2014;64.42202564
09/06/2014;70.63709648
10/06/2014;64.79412191
11/06/2014;55.07158358
12/06/2014;39.90671554
13/06/2014;41.37176453
16/06/2014;41.33514833
17/06/2014;45.72403829
18/06/2014;62.74282518
19/06/2014;67.71418902
20/06/2014;70.86354772
23/06/2014;71.65759597
24/06/2014;55.48715921
25/06/2014;60.02460846
26/06/2014;56.72451684
27/06/2014;61.03477789
30/06/2014;58.08891318
01/07/2014;70.6714022
02/07/2014;75.43746259
03/07/2014;79.11352108
07/07/2014;68.78501604
08/07/2014;54.0227162
09/07/2014;61.46689095
10/07/2014;53.24184281
11/07/2014;49.49565995
14/07/2014;57.01566773
15/07/2014;51.18321758
16/07/2014;52.86371018
17/07/2014;29.89966687
18/07/2014;49.22290416
21/07/2014;42.7355982
22/07/2014;55.86375184
23/07/2014;54.15089121
24/07/2014;52.72572896
25/07/2014;42.71658903
28/07/2014;39.05961196
29/07/2014;28.05829
30/07/2014;27.34814596
31/07/2014;-10.60544127
01/08/2014;-19.52257398
04/08/2014;-7.782913617
05/08/2014;-24.00088266
06/08/2014;-30.09064829
07/08/2014;-45.80606085
08/08/2014;-26.10444201
11/08/2014;-17.65672027
12/08/2014;-21.86471469
13/08/2014;-9.633730359
14/08/2014;2.905252679
15/08/2014;-2.632634332
18/08/2014;10.99944767
19/08/2014;23.24384829
20/08/2014;30.05782403
21/08/2014;35.89108165
22/08/2014;27.17508544
25/08/2014;35.34953466
26/08/2014;35.84063849
27/08/2014;30.18246812
28/08/2014;27.12254036
29/08/2014;34.78118833
02/09/2014;30.9717079
03/09/2014;32.6006176
04/09/2014;23.48813401
05/09/2014;30.3515714
08/09/2014;24.73268196
09/09/2014;7.876421191
10/09/2014;11.42199683
11/09/2014;14.18551233
12/09/2014;5.408085171
15/09/2014;3.569951163
16/09/2014;17.08773973
17/09/2014;22.81989181
18/09/2014;29.35213686
19/09/2014;25.42893576
22/09/2014;7.507840176
23/09/2014;-4.974899873
24/09/2014;7.432709184
25/09/2014;-23.43806695
26/09/2014;-8.2204845
29/09/2014;-19.92426874
30/09/2014;-28.86881004
01/10/2014;-56.162163
02/10/2014;-59.24885365
03/10/2014;-38.23280784
06/10/2014;-44.32647115
07/10/2014;-76.08147209
08/10/2014;-48.96939566
09/10/2014;-91.51158798
10/10/2014;-116.31995
13/10/2014;-149.951794
14/10/2014;-153.4805308
15/10/2014;-164.6136207
16/10/2014;-172.0584733
17/10/2014;-151.5358395
20/10/2014;-131.2821058
21/10/2014;-93.67667568
22/10/2014;-104.7812524
23/10/2014;-80.50373127
24/10/2014;-59.98811553
27/10/2014;-57.44683589
28/10/2014;-34.27888479
29/10/2014;-32.70861446
30/10/2014;-22.71086309
31/10/2014;-1.322707355
03/11/2014;0.323891449
04/11/2014;-3.690978813
05/11/2014;5.206643454
06/11/2014;15.1467792
07/11/2014;19.35722835
10/11/2014;18.28781596
11/11/2014;17.08883006
12/11/2014;16.76570803
13/11/2014;17.86306941
14/11/2014;17.30007546
17/11/2014;13.19405104
18/11/2014;22.7485121
19/11/2014;17.41458746
20/11/2014;15.49357551
21/11/2014;27.28679762
24/11/2014;36.76940772
25/11/2014;31.61147063
26/11/2014;40.73571173
28/11/2014;30.63144482
01/12/2014;12.92836947
02/12/2014;23.38945353
03/12/2014;28.73412121
04/12/2014;25.44593435
05/12/2014;27.87392309
08/12/2014;15.25090654
09/12/2014;14.88088386
10/12/2014;-20.40458851
11/12/2014;-13.82124223
12/12/2014;-50.44310338
15/12/2014;-70.94852834
16/12/2014;-92.36694789
17/12/2014;-53.44860837
18/12/2014;-3.06205286
19/12/2014;11.62482591
22/12/2014;22.55563496
23/12/2014;20.07596511
24/12/2014;18.891473
26/12/2014;27.27690249
29/12/2014;30.12848051
30/12/2014;19.23511761
31/12/2014;-9.314632139
02/01/2015;-13.93580657
05/01/2015;-54.84339545
06/01/2015;-83.238431
07/01/2015;-62.74635496
08/01/2015;-22.25144934
09/01/2015;-39.23003882
12/01/2015;-54.7956984
13/01/2015;-67.49733702
14/01/2015;-81.09670936
15/01/2015;-101.1479675
16/01/2015;-80.58247112
20/01/2015;-76.47337067
21/01/2015;-65.8876922
22/01/2015;-31.423022
23/01/2015;-36.94844148
26/01/2015;-32.05703834
27/01/2015;-57.74343902
28/01/2015;-90.08396381
29/01/2015;-77.61607223
30/01/2015;-103.1503675
02/02/2015;-79.74925608
03/02/2015;-51.86470209
04/02/2015;-56.40787053
05/02/2015;-33.93639737
06/02/2015;-46.13123167
09/02/2015;-57.13852315
10/02/2015;-35.60165084
11/02/2015;-32.60298863
12/02/2015;-12.63550425
13/02/2015;-7.752276345
17/02/2015;-3.93245396
18/02/2015;-6.16603844
19/02/2015;-13.69029196
20/02/2015;-0.266458786
23/02/2015;1.991742824
24/02/2015;4.593893059
25/02/2015;7.357856626
26/02/2015;-1.148944986
27/02/2015;-10.42822824
02/03/2015;1.344788455
03/03/2015;-10.6743101
04/03/2015;-22.94013707
05/03/2015;-22.05229545
06/03/2015;-49.28621483
09/03/2015;-42.67602974
10/03/2015;-78.67377757
11/03/2015;-84.6737395
12/03/2015;-63.42151568
13/03/2015;-77.05170839
16/03/2015;-51.86613378
17/03/2015;-56.2920428
18/03/2015;-33.43278243
19/03/2015;-40.63621767
20/03/2015;-20.12699998
23/03/2015;-28.92075111
24/03/2015;-44.66395441
25/03/2015;-76.36620345
26/03/2015;-84.4261869
27/03/2015;-81.1658176
30/03/2015;-61.20520075
31/03/2015;-78.59576899
01/04/2015;-91.78350186
02/04/2015;-91.39895457
06/04/2015;-75.48727087
07/04/2015;-75.89815749
08/04/2015;-74.45244627
09/04/2015;-60.35142461
10/04/2015;-52.91879237
13/04/2015;-63.46350735
14/04/2015;-61.46713589
15/04/2015;-53.32938166
16/04/2015;-54.63932865
17/04/2015;-78.25402272
20/04/2015;-58.81022672
21/04/2015;-57.91819365
22/04/2015;-46.90183622
23/04/2015;-39.7704278
24/04/2015;-37.71657611
27/04/2015;-49.21999106
28/04/2015;-45.81868904
29/04/2015;-52.20916987
30/04/2015;-77.07492508
01/05/2015;-56.80585485
04/05/2015;-46.41095894
05/05/2015;-77.6675063
06/05/2015;-93.6208135
07/05/2015;-86.18095264
08/05/2015;-55.82811221
11/05/2015;-64.49481753
12/05/2015;-78.26797181
13/05/2015;-80.66901046
14/05/2015;-59.49498117
15/05/2015;-60.57644658
18/05/2015;-53.62281455
19/05/2015;-52.60891254
20/05/2015;-57.44723322
21/05/2015;-48.19737972
22/05/2015;-57.78057411
26/05/2015;-82.50274923
27/05/2015;-66.38324921
28/05/2015;-70.53434707
29/05/2015;-85.38479013
01/06/2015;-82.7224871
02/06/2015;-81.73048962
03/06/2015;-75.01848322
04/06/2015;-93.51958269
05/06/2015;-96.96542815
08/06/2015;-114.2536643
09/06/2015;-118.1588828
10/06/2015;-94.76665683
11/06/2015;-87.45017811
12/06/2015;-103.9275279
15/06/2015;-115.5878655
16/06/2015;-102.2059102
17/06/2015;-102.7803976
18/06/2015;-84.15931194
19/06/2015;-92.78398779
22/06/2015;-80.64101423
23/06/2015;-78.27581861
24/06/2015;-98.33905133
25/06/2015;-107.0214475
26/06/2015;-111.3986577
29/06/2015;-160.6190978
30/06/2015;-160.033573
01/07/2015;-143.8904452
02/07/2015;-145.3818076
06/07/2015;-149.8398899
07/07/2015;-144.0401388
08/07/2015;-178.4012374
09/07/2015;-177.4197206
10/07/2015;-155.1610952
13/07/2015;-129.387064
14/07/2015;-116.4989286
15/07/2015;-114.0253906
16/07/2015;-94.29030397
17/07/2015;-88.51462869
20/07/2015;-83.48111334
21/07/2015;-95.07872884
22/07/2015;-104.2030136
23/07/2015;-118.1320239
24/07/2015;-141.0510939
27/07/2015;-158.0973798
28/07/2015;-133.8839513
29/07/2015;-113.6672381
30/07/2015;-119.0613034
31/07/2015;-127.5373446
03/08/2015;-132.3924536
04/08/2015;-136.414956
05/08/2015;-130.5827414
06/08/2015;-151.3415176
07/08/2015;-159.6891799
10/08/2015;-136.4645477
11/08/2015;-157.8886216
12/08/2015;-157.1737634
13/08/2015;-158.366888
14/08/2015;-152.5387256
17/08/2015;-135.7447397
18/08/2015;-145.2892221
19/08/2015;-164.4271352
20/08/2015;-210.3894921
21/08/2015;-283.4845611
24/08/2015;-370.8381412
25/08/2015;-406.4196901
26/08/2015;-334.8221318
27/08/2015;-277.273871
28/08/2015;-270.764003
31/08/2015;-286.2780571
01/09/2015;-346.8586704
02/09/2015;-318.2473439
03/09/2015;-310.7687486
04/09/2015;-336.9102938
08/09/2015;-295.3696444
09/09/2015;-315.9413688
10/09/2015;-303.712206
11/09/2015;-300.8764084
14/09/2015;-308.1136557
15/09/2015;-281.0218648
16/09/2015;-259.3468611
17/09/2015;-260.624253
18/09/2015;-297.2289945
21/09/2015;-291.2732431
22/09/2015;-315.2717689
23/09/2015;-325.3013187
24/09/2015;-331.8071665
25/09/2015;-330.3555885
28/09/2015;-382.2469583
29/09/2015;-381.2054577
30/09/2015;-349.4925062
01/10/2015;-340.3705192
02/10/2015;-310.9030181
05/10/2015;-273.4780312
06/10/2015;-272.807653
07/10/2015;-253.6497873
08/10/2015;-230.3460781
09/10/2015;-222.5295789
12/10/2015;-217.9599191
13/10/2015;-228.0582474
14/10/2015;-239.181
15/10/2015;-213.4754509
16/10/2015;-201.0381388
19/10/2015;-196.636228
20/10/2015;-202.1637714
21/10/2015;-212.4974715
22/10/2015;-176.8791303
23/10/2015;-156.5256157
26/10/2015;-159.3625316
27/10/2015;-164.3406388
28/10/2015;-139.5939579
29/10/2015;-136.4475627
30/10/2015;-150.0567398
02/11/2015;-127.3111466
03/11/2015;-120.1761404
04/11/2015;-130.6413744
05/11/2015;-133.3456851
06/11/2015;-131.8487716
09/11/2015;-153.8577497
10/11/2015;-148.7093388
11/11/2015;-161.161632
12/11/2015;-192.4104033
13/11/2015;-219.6009045
16/11/2015;-195.9807255
17/11/2015;-195.3985982
18/11/2015;-161.6372127
19/11/2015;-158.8385507
20/11/2015;-148.5037297
23/11/2015;-149.3908318
24/11/2015;-143.4898167
25/11/2015;-144.6054288
27/11/2015;-146.9387686
30/11/2015;-157.6633974
01/12/2015;-134.9176914
02/12/2015;-157.5880513
03/12/2015;-188.9263094
04/12/2015;-149.5064098
07/12/2015;-166.0951687
08/12/2015;-182.921274
09/12/2015;-201.1356585
10/12/2015;-197.841147
11/12/2015;-236.7919116
14/12/2015;-236.7963222
15/12/2015;-215.7698038
16/12/2015;-184.9824145
17/12/2015;-217.3497332
18/12/2015;-256.3910103
21/12/2015;-242.2986013
22/12/2015;-223.0508609
23/12/2015;-189.9754118
24/12/2015;-196.3339024
28/12/2015;-201.9036717
29/12/2015;-178.9602813
30/12/2015;-193.0881227
31/12/2015;-213.5362198
04/01/2016;-246.9640736
05/01/2016;-243.5053611
06/01/2016;-267.6717492
07/01/2016;-317.9003963
08/01/2016;-343.5646458
11/01/2016;-346.843685
12/01/2016;-334.6219562
13/01/2016;-382.5820679
14/01/2016;-356.2075763
15/01/2016;-395.2279428
19/01/2016;-395.4072702
20/01/2016;-416.2886618
21/01/2016;-414.6495387
22/01/2016;-376.6088501
25/01/2016;-398.7409279
26/01/2016;-374.0890454
27/01/2016;-390.2022459
28/01/2016;-383.2783457
29/01/2016;-334.5115645
01/02/2016;-329.8572344
02/02/2016;-368.0642851
03/02/2016;-360.752214
04/02/2016;-351.8460522
05/02/2016;-386.2623525
08/02/2016;-413.0359068
09/02/2016;-422.6019078
10/02/2016;-422.2861926
11/02/2016;-444.0179401
12/02/2016;-413.9690451
16/02/2016;-377.4306117
17/02/2016;-337.893793
18/02/2016;-338.8209211
19/02/2016;-335.5757127
22/02/2016;-303.7264405
23/02/2016;-318.267324
24/02/2016;-312.4087848
25/02/2016;-292.7589974
26/02/2016;-291.475158
29/02/2016;-305.2737418
01/03/2016;-261.8954044
02/03/2016;-245.2096826
03/03/2016;-232.9567552
04/03/2016;-232.3058228
07/03/2016;-231.0216307
08/03/2016;-249.4906756
09/03/2016;-241.426783
10/03/2016;-238.9547087
11/03/2016;-209.7627199
14/03/2016;-209.7872025
15/03/2016;-215.4511267
16/03/2016;-207.7754944
17/03/2016;-190.4483488
18/03/2016;-176.3638183
21/03/2016;-174.693005
22/03/2016;-170.9161692
23/03/2016;-188.2739664
24/03/2016;-191.0423019
28/03/2016;-189.1694897
29/03/2016;-174.1532491
30/03/2016;-164.0301017
31/03/2016;-166.6016308
01/04/2016;-151.2645909
04/04/2016;-154.0894754
05/04/2016;-174.7148541
06/04/2016;-152.8114167
07/04/2016;-176.9113206
08/04/2016;-177.4178037
11/04/2016;-184.1276037
12/04/2016;-163.053814
13/04/2016;-142.3898037
14/04/2016;-138.7506667
15/04/2016;-138.9170689
18/04/2016;-132.1435158
19/04/2016;-125.8295486
20/04/2016;-121.0560273
21/04/2016;-132.0523478
22/04/2016;-133.0076323
25/04/2016;-141.7190682
26/04/2016;-139.1773083
27/04/2016;-138.0348836
28/04/2016;-161.3660944
29/04/2016;-173.3218462
02/05/2016;-156.821424
03/05/2016;-174.8477544
04/05/2016;-184.7917572
05/05/2016;-192.5216721
06/05/2016;-186.8945585
09/05/2016;-184.031939
10/05/2016;-161.9852719
11/05/2016;-179.6614874
12/05/2016;-180.8793361
13/05/2016;-196.196837
16/05/2016;-175.3684711
17/05/2016;-191.6543931
18/05/2016;-190.9379387
19/05/2016;-200.718725
20/05/2016;-192.6264432
23/05/2016;-195.8264807
24/05/2016;-167.186671
25/05/2016;-151.6960237
26/05/2016;-148.7311487
27/05/2016;-137.7884497
31/05/2016;-145.2696926
01/06/2016;-144.774489
02/06/2016;-136.8222511
03/06/2016;-141.8837416
06/06/2016;-132.0635503
07/06/2016;-133.1064922
08/06/2016;-126.5986159
09/06/2016;-132.0344308
10/06/2016;-155.5394525
13/06/2016;-173.4466684
14/06/2016;-177.5192763
15/06/2016;-183.6501087
16/06/2016;-173.3472549
17/06/2016;-184.9407736
20/06/2016;-175.1842702
21/06/2016;-167.9528121
22/06/2016;-173.9020393
23/06/2016;-146.6841189
24/06/2016;-218.3170519
27/06/2016;-260.5919283
28/06/2016;-229.23904
29/06/2016;-188.2581625
30/06/2016;-153.3836958
01/07/2016;-149.7250673
05/07/2016;-167.0700204
06/07/2016;-156.3024233
07/07/2016;-154.6204359
08/07/2016;-124.1465684
11/07/2016;-112.7039017
12/07/2016;-94.97339463
13/07/2016;-99.91724187
